parent,child,parent_gidx,child_gidx,parent_name,child_name,pair_type,parent_layer,child_layer,layer_gap,gidx_gap,rho_i,rho_o,rho
6_gate,7_gate,47,54,gate,gate,gate->gate,6,7,1,7,0.0014092689855684747,0.3261381551071509,0.0004596163870030284
13_v,14_k,93,99,v,k,v->k,13,14,1,6,0.0041961872691048474,0.10872729896997878,0.0004562401077419815
11_v,12_k,79,85,v,k,v->k,11,12,1,6,0.004242770372059927,0.10705950035533204,0.000454228876155142
14_q,15_q,98,105,q,q,q->q,14,15,1,7,0.002614071356895877,0.1734127997955395,0.000453313432864639
14_v,15_k,100,106,v,k,v->k,14,15,1,6,0.0037458296804828615,0.1207234219647485,0.0004522093771250115
4_v,5_k,30,36,v,k,v->k,4,5,1,6,0.0032303578188641858,0.1381836373012716,0.00044638259319525544
8_gate,9_up,61,67,gate,up,gate->up,8,9,1,6,0.0015271192364912645,0.2865199200352879,0.00043755008152382706
6_gate,7_up,47,53,gate,up,gate->up,6,7,1,6,0.00128500372187981,0.34027757151553084,0.0004372579458696804
9_v,10_k,65,71,v,k,v->k,9,10,1,6,0.0032735897536541555,0.13313556575098148,0.0004358312238893621
5_gate,6_up,40,46,gate,up,gate->up,5,6,1,6,0.0015203904527213146,0.2856324553629793,0.0004342728581212208
4_q,5_q,28,35,q,q,q->q,4,5,1,7,0.002785117929071026,0.15239072193236658,0.0004244261318779114
6_v,7_k,44,50,v,k,v->k,6,7,1,6,0.003914388497378699,0.10806444864664189,0.0004230062347579862
4_up,5_gate,32,40,up,gate,up->gate,4,5,1,8,0.0015754124987770674,0.26381839743245555,0.0004156228007224263
4_gate,5_up,33,39,gate,up,gate->up,4,5,1,6,0.0016154434680211583,0.2562168572612866,0.000413903848459655
2_k,3_v,15,23,k,v,k->v,2,3,1,8,0.0029871234392669518,0.13682771293533766,0.00040872126845043703
5_k,6_k,36,43,k,k,k->k,5,6,1,7,0.006012226869331271,0.06740341099816839,0.0004052445986877669
5_gate,6_gate,40,47,gate,gate,gate->gate,5,6,1,7,0.0014904287503291376,0.2659765640726836,0.0003964191180076876
10_v,11_k,72,78,v,k,v->k,10,11,1,6,0.0035511855240681054,0.11053364566840146,0.0003925254824201005
9_q,10_q,63,70,q,q,q->q,9,10,1,7,0.002307486649151398,0.16657530030856021,0.00038437028154038745
11_k,12_v,78,86,k,v,k->v,11,12,1,8,0.003847513370681156,0.09708616464326647,0.00037354031657311983
0_v,1_v,2,9,v,v,v->v,0,1,1,7,0.007460349161808324,0.048837206952020366,0.0003643426159495648
4_gate,5_gate,33,40,gate,gate,gate->gate,4,5,1,7,0.001758767633401464,0.2064134230113592,0.0003630332474919835
10_k,11_v,71,79,k,v,k->v,10,11,1,8,0.003248790768816648,0.10285194500213864,0.0003341444494777856
12_k,13_v,85,93,k,v,k->v,12,13,1,8,0.003297857413854725,0.09308024532943693,0.00030696537714310025
9_k,10_v,64,72,k,v,k->v,9,10,1,8,0.004463609029376099,0.06874755804252737,0.0003068622208261826
5_v,6_k,37,43,v,k,v->k,5,6,1,6,0.0036802108467968745,0.08006201992338785,0.00029464511413851945
6_k,7_v,43,51,k,v,k->v,6,7,1,8,0.0038954994313206356,0.07304104102970484,0.0002845313337942824
13_q,14_q,91,98,q,q,q->q,13,14,1,7,0.0015967925607572582,0.1693444283768863,0.0002704079234379024
0_v,1_k,2,8,v,k,v->k,0,1,1,6,0.006701444451962765,0.03374813106217189,0.00022616122567070408
12_q,13_q,84,91,q,q,q->q,12,13,1,7,0.0014056068013274714,0.14556351098709433,0.0002046050610685659
0_q,0_o,0,3,q,o,q->o,0,0,0,3,0.012499761388219663,0.01605022009574347,0.00020062392142520153
0_k,1_v,1,9,k,v,k->v,0,1,1,8,0.008264119231265805,0.02411369998142165,0.00019927849175344057
0_k,1_k,1,8,k,k,k->k,0,1,1,7,0.006984441896184461,0.028099989635148773,0.0001962627448900822
0_down,1_down,6,13,down,down,down->down,0,1,1,7,0.06399702410827908,0.0027491602942722334,0.00017593807763006372
0_q,1_o,0,10,q,o,q->o,0,1,1,10,0.00387110718936821,0.01657893154947485,6.417882111321553e-05
2_q,2_o,14,17,q,o,q->o,2,2,0,3,0.003389567467622009,0.016566866341934938,5.61545111930647e-05
0_o,1_q,3,7,o,q,o->q,0,1,1,4,0.003444818499496586,0.011336161647967464,3.905101935820202e-05
1_q,2_o,7,17,q,o,q->o,1,2,1,10,0.0021057761593879384,0.013375507842792405,2.816582553505864e-05
2_o,3_q,17,21,o,q,o->q,2,3,1,4,0.0021860655016695298,0.012745552481887443,2.7862612580372596e-05
1_q,1_o,7,10,q,o,q->o,1,1,0,3,0.003205916007059983,0.008310401010626309,2.6642447625054343e-05
1_o,2_q,10,14,o,q,o->q,1,2,1,4,0.0031506435302310776,0.007537475736340072,2.3747899162973578e-05
10_q,11_o,70,80,q,o,q->o,10,11,1,10,0.0025716026094432924,0.008051533751067227,2.070534520426522e-05
3_q,3_o,21,24,q,o,q->o,3,3,0,3,0.00286982296830513,0.0070992378200348755,2.0373555753396526e-05
9_o,10_q,66,70,o,q,o->q,9,10,1,4,0.0031367417152479075,0.006220224623783392,1.9511238055633586e-05
4_o,5_q,31,35,o,q,o->q,4,5,1,4,0.0027851939652200628,0.006913521308241103,1.9255497826133433e-05
2_q,3_o,14,24,q,o,q->o,2,3,1,10,0.003071331006365157,0.0060470016050595396,1.8572343525159237e-05
10_q,10_o,70,73,q,o,q->o,10,10,0,3,0.0028067122965778324,0.0065511536206948676,1.8387203423974675e-05
5_o,6_q,38,42,o,q,o->q,5,6,1,4,0.0029010320880243417,0.006331761395118846,1.8368642980953543e-05
9_q,10_o,63,73,q,o,q->o,9,10,1,10,0.0025975013339163393,0.00704936703568824,1.8310740278466073e-05
5_q,6_o,35,45,q,o,q->o,5,6,1,10,0.00270703703002397,0.006718268951062281,1.818660282818589e-05
3_o,4_q,24,28,o,q,o->q,3,4,1,4,0.0026239923826840233,0.006768230793884164,1.7759786047399487e-05
9_q,9_o,63,66,q,o,q->o,9,9,0,3,0.0025748294355207317,0.00688159978657292,1.771894569394114e-05
11_o,12_q,80,84,o,q,o->q,11,12,1,4,0.002554118827636875,0.006686237903204237,1.7077446114633244e-05
4_q,4_o,28,31,q,o,q->o,4,4,0,3,0.0027317192178894084,0.0062376177339589604,1.7039420237703476e-05
5_q,5_o,35,38,q,o,q->o,5,5,0,3,0.0027933098465618583,0.006060657931685507,1.692929547722035e-05
14_q,15_o,98,108,q,o,q->o,14,15,1,10,0.0020322497350685254,0.007926895718803943,1.6109431724455144e-05
11_q,11_o,77,80,q,o,q->o,11,11,0,3,0.002379854901137647,0.006754195639230151,1.6074005595264397e-05
6_q,6_o,42,45,q,o,q->o,6,6,0,3,0.0022970654444055493,0.006927241350378596,1.5912326731011905e-05
14_o,15_q,101,105,o,q,o->q,14,15,1,4,0.0025016954177543367,0.006294265377944089,1.5746334854132495e-05
3_q,4_o,21,31,q,o,q->o,3,4,1,10,0.002476433602740173,0.006337344374882635,1.5694012562095775e-05
6_o,7_q,45,49,o,q,o->q,6,7,1,4,0.0023630589760407624,0.006629967187794047,1.5667003473972453e-05
15_q,15_o,105,108,q,o,q->o,15,15,0,3,0.0021393174045343734,0.007227087312540787,1.5461033671808055e-05
8_o,9_q,59,63,o,q,o->q,8,9,1,4,0.0024299766884635005,0.0061493722926986155,1.4942831319940985e-05
12_q,12_o,84,87,q,o,q->o,12,12,0,3,0.0024491297123851053,0.005971581258639377,1.4625177090455743e-05
13_o,14_q,94,98,o,q,o->q,13,14,1,4,0.0021395383454164696,0.006808861566393786,1.4567820409931953e-05
10_o,11_q,73,77,o,q,o->q,10,11,1,4,0.00247399045801359,0.005649730922429947,1.3977380392436005e-05
14_q,14_o,98,101,q,o,q->o,14,14,0,3,0.0019384237569357538,0.007204939520195462,1.3966225933232174e-05
12_q,13_o,84,94,q,o,q->o,12,13,1,10,0.00256076065145456,0.005295866255545686,1.3561445922567392e-05
8_q,9_o,56,66,q,o,q->o,8,9,1,10,0.002293020920135334,0.005909747462785105,1.3551174564882958e-05
7_q,7_o,49,52,q,o,q->o,7,7,0,3,0.0020406476518766924,0.00659219053745356,1.3452338140978358e-05
6_q,7_o,42,52,q,o,q->o,6,7,1,10,0.002184592139911373,0.006090889457901034,1.3306109234799641e-05
7_o,8_q,52,56,o,q,o->q,7,8,1,4,0.0020293493090985434,0.006326913459685121,1.2839517458138274e-05
4_q,5_o,28,38,q,o,q->o,4,5,1,10,0.0021330034306901355,0.005795205629643135,1.2361193489583594e-05
7_q,8_o,49,59,q,o,q->o,7,8,1,10,0.0020275008474589062,0.005854784924138299,1.1870581395380029e-05
11_q,12_o,77,87,q,o,q->o,11,12,1,10,0.0020863271709469456,0.005376240010020258,1.1216595610437343e-05
8_q,8_o,56,59,q,o,q->o,8,8,0,3,0.001919603644203581,0.0055674787727203676,1.06873525411401e-05
13_q,13_o,91,94,q,o,q->o,13,13,0,3,0.0027122060308661104,0.0032492542818712868,8.812647059108837e-06
12_o,13_q,87,91,o,q,o->q,12,13,1,4,0.0018725340682965114,0.0043115520150707924,8.073528035452533e-06
13_q,14_o,91,101,q,o,q->o,13,14,1,10,0.0023529840952264364,0.0032684911654015203,7.690707727577896e-06
